id;es_text;mood;tense;verb;pronoun;fr_text;audio_url;conj_fr;conj_es;valid
3779510;El problema no es Tom.;Indicatif;Présent;ser;él;Le problème, ce n'est pas Tom.;https://audio.tatoeba.org/sentences/spa/3779510.mp3;il est;es;1
3791328;Es una elección difícil.;Indicatif;Présent;ser;él;C'est dur de choisir.;https://audio.tatoeba.org/sentences/spa/3791328.mp3;il est;es;1
3805261;Este periódico es gratis.;Indicatif;Présent;ser;él;Ce journal est gratuit.;https://audio.tatoeba.org/sentences/spa/3805261.mp3;il est;es;1
3805311;Quiero que sea sorpresa.;Subjonctif;Présent;ser;él;Je veux que ce soit une surprise.;https://audio.tatoeba.org/sentences/spa/3805311.mp3;qu'il soit;sea;1
3805408;Quiero asegurarme de que sea usted quien dice ser.;Subjonctif;Présent;ser;él;Je veux m'assurer que tu es celui que tu dis être.;https://audio.tatoeba.org/sentences/spa/3805408.mp3;qu'il soit;sea;1
3853776;Es difícil ayudar a la gente que no quiere ayuda.;Indicatif;Présent;ser;él;C'est difficile d'aider des gens qui ne veulent pas de votre aide.;https://audio.tatoeba.org/sentences/spa/3853776.mp3;il est;es;1
3854864;Quiero ser rey cuando sea grande.;Subjonctif;Présent;ser;él;Quand je serai grand, je veux être roi.;https://audio.tatoeba.org/sentences/spa/3854864.mp3;qu'il soit;sea;1
3883666;Sería mejor irnos.;Conditionnel;Présent;ser;él;Nous ferions mieux d'y aller.;https://audio.tatoeba.org/sentences/spa/3883666.mp3;il serait;sería;1
3883687;No me puedo imaginar que eso sea cierto.;Subjonctif;Présent;ser;él;Je n'arrive pas à imaginer que ce soit vrai.;https://audio.tatoeba.org/sentences/spa/3883687.mp3;qu'il soit;sea;1
3935216;Exijo que sea castigado.;Subjonctif;Présent;ser;él;Je demande qu'il soit puni.;https://audio.tatoeba.org/sentences/spa/3935216.mp3;qu'il soit;sea;1
4271258;¿Quién es la chica que está allí sentada?;Indicatif;Présent;ser;él;Qui est la fille assise là-bas ?;https://audio.tatoeba.org/sentences/spa/4271258.mp3;il est;es;1
4289578;No estoy seguro de que esto sea correcto.;Subjonctif;Présent;ser;él;Je ne suis pas sûr que ce soit correct.;https://audio.tatoeba.org/sentences/spa/4289578.mp3;qu'il soit;sea;1
4317558;Sería cuidadoso.;Conditionnel;Présent;ser;él;Je serais prudent.;https://audio.tatoeba.org/sentences/spa/4317558.mp3;il serait;sería;1
4317579;Sería un honor para mí.;Conditionnel;Présent;ser;él;Je serais honoré.;https://audio.tatoeba.org/sentences/spa/4317579.mp3;il serait;sería;1
4329475;Es hora de partir.;Indicatif;Présent;ser;él;Il est temps de s'en aller.;https://audio.tatoeba.org/sentences/spa/4329475.mp3;il est;es;1
4348329;La adición de comentarios hace que el código sea más fácil de leer.;Subjonctif;Présent;ser;él;Ajouter des commentaires rend le code plus facile à lire.;https://audio.tatoeba.org/sentences/spa/4348329.mp3;qu'il soit;sea;1
4371683;Ella es poderosa.;Indicatif;Présent;ser;él;Elle est puissante.;https://audio.tatoeba.org/sentences/spa/4371683.mp3;il est;es;1
4381420;Sería estupendo si nos pudieras acompañar a la cena.;Conditionnel;Présent;ser;él;Ça serait vraiment bien si tu pouvais te joindre à nous pour déjeuner.;https://audio.tatoeba.org/sentences/spa/4381420.mp3;il serait;sería;1
4392328;Yo no creo que sea justo.;Subjonctif;Présent;ser;él;Je ne pense pas que ce soit juste.;https://audio.tatoeba.org/sentences/spa/4392328.mp3;qu'il soit;sea;1
4435584;No creo que esto sea culpa tuya.;Subjonctif;Présent;ser;él;Je ne crois pas que ç'ait été de ta faute.;https://audio.tatoeba.org/sentences/spa/4435584.mp3;qu'il soit;sea;1
4439070;El mundo no es como antes.;Indicatif;Présent;ser;él;Le monde n'est rien de plus que ce qu'il était.;https://audio.tatoeba.org/sentences/spa/4439070.mp3;il est;es;1
4506028;Esto es una mierda.;Indicatif;Présent;ser;él;Ça pue.;https://audio.tatoeba.org/sentences/spa/4506028.mp3;il est;es;1
4522028;¿Esto es un murciélago?;Indicatif;Présent;ser;él;S'agit-il d'une chauve-souris ?;https://audio.tatoeba.org/sentences/spa/4522028.mp3;il est;es;1
4535830;Hacer queso es un arte.;Indicatif;Présent;ser;él;La fabrication du fromage est un art.;https://audio.tatoeba.org/sentences/spa/4535830.mp3;il est;es;1
4546415;Eso sería divertido.;Conditionnel;Présent;ser;él;Ça serait drôle.;https://audio.tatoeba.org/sentences/spa/4546415.mp3;il serait;sería;1
4554519;Sería romántico.;Conditionnel;Présent;ser;él;Ce serait romantique.;https://audio.tatoeba.org/sentences/spa/4554519.mp3;il serait;sería;1
4572367;Es mi turno, ¿verdad?;Indicatif;Présent;ser;él;C'est mon tour ?;https://audio.tatoeba.org/sentences/spa/4572367.mp3;il est;es;1
4594634;Quiero que sea una sorpresa.;Subjonctif;Présent;ser;él;Je veux que ce soit une surprise.;https://audio.tatoeba.org/sentences/spa/4594634.mp3;qu'il soit;sea;1
4621500;La semana que viene es el cumpleaños de Tom.;Indicatif;Présent;ser;él;C'est l'anniversaire de Tom, la semaine prochaine.;https://audio.tatoeba.org/sentences/spa/4621500.mp3;il est;es;1
4784063;Eso es todo lo que ofrecemos.;Indicatif;Présent;ser;él;C'est tout ce que nous proposons.;https://audio.tatoeba.org/sentences/spa/4784063.mp3;il est;es;1
4791926;Eso no es asunto nuestro.;Indicatif;Présent;ser;él;Ce n'est pas notre affaire.;https://audio.tatoeba.org/sentences/spa/4791926.mp3;il est;es;1
4979124;Todo es culpa tuya.;Indicatif;Présent;ser;él;C'est entièrement de ta faute.;https://audio.tatoeba.org/sentences/spa/4979124.mp3;il est;es;1
4991780;No creo que sea tan buena idea.;Subjonctif;Présent;ser;él;Je ne pense pas que ce soit une si bonne idée.;https://audio.tatoeba.org/sentences/spa/4991780.mp3;qu'il soit;sea;1
5011939;Es ateo.;Indicatif;Présent;ser;él;Il est athée.;https://audio.tatoeba.org/sentences/spa/5011939.mp3;il est;es;1
5013049;¿Quieres que yo sea tu guardaespaldas?;Subjonctif;Présent;ser;él;Voulez-vous que je sois votre garde du corps ?;https://audio.tatoeba.org/sentences/spa/5013049.mp3;qu'il soit;sea;1
5014904;Hoy es feriado.;Indicatif;Présent;ser;él;On a un jour férié aujourd'hui.;https://audio.tatoeba.org/sentences/spa/5014904.mp3;il est;es;1
5018044;Es popular con las mujeres.;Indicatif;Présent;ser;él;Les femmes en sont friandes.;https://audio.tatoeba.org/sentences/spa/5018044.mp3;il est;es;1
5019477;Tomás es rubio.;Indicatif;Présent;ser;él;Tom est blond.;https://audio.tatoeba.org/sentences/spa/5019477.mp3;il est;es;1
5023299;Es un inglés.;Indicatif;Présent;ser;él;Il est Anglais.;https://audio.tatoeba.org/sentences/spa/5023299.mp3;il est;es;1
5024821;No creo que sea apropiado.;Subjonctif;Présent;ser;él;Je ne suis pas sûr que cela convienne.;https://audio.tatoeba.org/sentences/spa/5024821.mp3;qu'il soit;sea;1
5025139;¿Cuál es color natural de tu pelo?;Indicatif;Présent;ser;él;Quelle est ta couleur de cheveux naturelle ?;https://audio.tatoeba.org/sentences/spa/5025139.mp3;il est;es;1
5030116;Puede que no sea posible.;Subjonctif;Présent;ser;él;Ceci pourrait ne pas être possible.;https://audio.tatoeba.org/sentences/spa/5030116.mp3;qu'il soit;sea;1
5048414;Sea objetivo.;Subjonctif;Présent;ser;él;Soyez objectif.;https://audio.tatoeba.org/sentences/spa/5048414.mp3;qu'il soit;sea;1
5048438;Sea breve.;Subjonctif;Présent;ser;él;Soyez bref.;https://audio.tatoeba.org/sentences/spa/5048438.mp3;qu'il soit;sea;1
5048481;Es influyente.;Indicatif;Présent;ser;él;Il est influent.;https://audio.tatoeba.org/sentences/spa/5048481.mp3;il est;es;1
5057068;¡Eso es maravilloso!;Indicatif;Présent;ser;él;C'est merveilleux !;https://audio.tatoeba.org/sentences/spa/5057068.mp3;il est;es;1
5115533;¿Es maestro?;Indicatif;Présent;ser;él;Est-il enseignant ?;https://audio.tatoeba.org/sentences/spa/5115533.mp3;il est;es;1
5117036;Australia es un lindo país.;Indicatif;Présent;ser;él;L'Australie est un beau pays.;https://audio.tatoeba.org/sentences/spa/5117036.mp3;il est;es;1
5130215;Eso no es realmente necesario.;Indicatif;Présent;ser;él;Ce n'est vraiment pas nécessaire.;https://audio.tatoeba.org/sentences/spa/5130215.mp3;il est;es;1
5190172;Eso sería estúpido.;Conditionnel;Présent;ser;él;Ce serait stupide.;https://audio.tatoeba.org/sentences/spa/5190172.mp3;il serait;sería;1
5249765;Es mi pasatiempo.;Indicatif;Présent;ser;él;C'est mon passe-temps.;https://audio.tatoeba.org/sentences/spa/5249765.mp3;il est;es;1
5253143;No creo que sea suficiente.;Subjonctif;Présent;ser;él;Je ne pense pas que cela soit assez.;https://audio.tatoeba.org/sentences/spa/5253143.mp3;qu'il soit;sea;1
5519249;¿Por qué la vida es tan dura?;Indicatif;Présent;ser;él;Pourquoi la vie est-elle si difficile ?;https://audio.tatoeba.org/sentences/spa/5519249.mp3;il est;es;1
5566164;Espero que sea verdad.;Subjonctif;Présent;ser;él;J'espère que c'est vrai.;https://audio.tatoeba.org/sentences/spa/5566164.mp3;qu'il soit;sea;1
5568781;Mary es un cardo.;Indicatif;Présent;ser;él;Marie n'est pas attirante.;https://audio.tatoeba.org/sentences/spa/5568781.mp3;il est;es;1
5568816;¿Y ahora cuál es el problema?;Indicatif;Présent;ser;él;Qu'en est-il, maintenant ?;https://audio.tatoeba.org/sentences/spa/5568816.mp3;il est;es;1
5630596;Eso sería inadecuado.;Conditionnel;Présent;ser;él;Ce serait dommage.;https://audio.tatoeba.org/sentences/spa/5630596.mp3;il serait;sería;1
5635605;Ya no es un problema.;Indicatif;Présent;ser;él;Ce n'est plus un problème.;https://audio.tatoeba.org/sentences/spa/5635605.mp3;il est;es;1
5644661;¿De verdad te parece que Tom es mejor que yo?;Indicatif;Présent;ser;él;Penses-tu réellement que Tom est meilleur que moi ?;https://audio.tatoeba.org/sentences/spa/5644661.mp3;il est;es;1
5644685;Tom es un chico que tiene trece años.;Indicatif;Présent;ser;él;Tom est un garçon de treize ans.;https://audio.tatoeba.org/sentences/spa/5644685.mp3;il est;es;1
5648889;Tom es de pensamiento muy independiente.;Indicatif;Présent;ser;él;Tom est très indépendant.;https://audio.tatoeba.org/sentences/spa/5648889.mp3;il est;es;1
5648953;Sería mejor que vinieras antes.;Conditionnel;Présent;ser;él;Tu aurais dû venir plus tôt.;https://audio.tatoeba.org/sentences/spa/5648953.mp3;il serait;sería;1
5648955;Es preferible que llegues antes.;Indicatif;Présent;ser;él;Tu aurais dû venir plus tôt.;https://audio.tatoeba.org/sentences/spa/5648955.mp3;il est;es;1
5651074;La música es un idioma universal.;Indicatif;Présent;ser;él;La musique est un langage universel.;https://audio.tatoeba.org/sentences/spa/5651074.mp3;il est;es;1
5665185;No creo que esto sea un problema.;Subjonctif;Présent;ser;él;Je ne pense pas que ce soit un problème.;https://audio.tatoeba.org/sentences/spa/5665185.mp3;qu'il soit;sea;1
5714062;Éste es mi par de zapatos favorito.;Indicatif;Présent;ser;él;C'est ma paire de chaussures préférée.;https://audio.tatoeba.org/sentences/spa/5714062.mp3;il est;es;1
5714070;Éste es un problema muy complejo.;Indicatif;Présent;ser;él;C'est un problème très compliqué.;https://audio.tatoeba.org/sentences/spa/5714070.mp3;il est;es;1
5714314;Creo que Tom puede que sea un genio.;Subjonctif;Présent;ser;él;Je crois que Tom est peut-être un génie.;https://audio.tatoeba.org/sentences/spa/5714314.mp3;qu'il soit;sea;1
5778152;Esperemos que el próximo año sea mejor.;Subjonctif;Présent;ser;él;Espérons que l'année prochaine soit meilleure.;https://audio.tatoeba.org/sentences/spa/5778152.mp3;qu'il soit;sea;1
5779875;Eso sería mortal.;Conditionnel;Présent;ser;él;Ce serait suicidaire.;https://audio.tatoeba.org/sentences/spa/5779875.mp3;il serait;sería;1
5893121;Me casaré con Tom cuando sea mayor.;Subjonctif;Présent;ser;él;Quand je serai grand, je me marierai avec Tom.;https://audio.tatoeba.org/sentences/spa/5893121.mp3;qu'il soit;sea;1
6143984;Espero que sea cierto.;Subjonctif;Présent;ser;él;J'espère que ce soit vrai.;https://audio.tatoeba.org/sentences/spa/6143984.mp3;qu'il soit;sea;1
6393153;Eso no es relevante.;Indicatif;Présent;ser;él;C'est hors de propos.;https://audio.tatoeba.org/sentences/spa/6393153.mp3;il est;es;1
6550028;Nunca dije que sería fácil.;Conditionnel;Présent;ser;él;Je n’ai jamais dit que ça serait simple.;https://audio.tatoeba.org/sentences/spa/6550028.mp3;il serait;sería;1
6566904;¿Crees que lo que ella dijo es mentira?;Indicatif;Présent;ser;él;Pensez-vous que ce qu'elle a dit soit un mensonge ?;https://audio.tatoeba.org/sentences/spa/6566904.mp3;il est;es;1
6569785;Sería buena idea intentar hacerlo.;Conditionnel;Présent;ser;él;Ce serait une bonne idée d'essayer de le faire.;https://audio.tatoeba.org/sentences/spa/6569785.mp3;il serait;sería;1
6599024;¿Es ése tuyo?;Indicatif;Présent;ser;él;Est-ce à vous ?;https://audio.tatoeba.org/sentences/spa/6599024.mp3;il est;es;1
6601701;Ése es mi chaval.;Indicatif;Présent;ser;él;C'est mon garçon.;https://audio.tatoeba.org/sentences/spa/6601701.mp3;il est;es;1
6602246;¿Es éste tu billetero?;Indicatif;Présent;ser;él;Est-ce ton porte-monnaie ?;https://audio.tatoeba.org/sentences/spa/6602246.mp3;il est;es;1
6602348;¿Y cuál es la respuesta?;Indicatif;Présent;ser;él;Et quelle est la réponse ?;https://audio.tatoeba.org/sentences/spa/6602348.mp3;il est;es;1
6612085;Es imposible dormir con tanto ruido.;Indicatif;Présent;ser;él;C'est impossible de dormir avec autant de bruit.;https://audio.tatoeba.org/sentences/spa/6612085.mp3;il est;es;1
6627214;Tu madre es muy joven.;Indicatif;Présent;ser;él;Ta mère est très jeune.;https://audio.tatoeba.org/sentences/spa/6627214.mp3;il est;es;1
6630290;No estoy seguro que sea una buena idea.;Subjonctif;Présent;ser;él;Je ne suis pas sûr que ce soit une bonne idée.;https://audio.tatoeba.org/sentences/spa/6630290.mp3;qu'il soit;sea;1
6681525;La soledad es agradable.;Indicatif;Présent;ser;él;C'est beau d'être seul.;https://audio.tatoeba.org/sentences/spa/6681525.mp3;il est;es;1
6694315;¿Por qué es eso?;Indicatif;Présent;ser;él;Pourquoi ?;https://audio.tatoeba.org/sentences/spa/6694315.mp3;il est;es;1
6710283;Este sombrero no es nuevo.;Indicatif;Présent;ser;él;Ce chapeau n'est pas neuf.;https://audio.tatoeba.org/sentences/spa/6710283.mp3;il est;es;1
6760553;Eso sería raro.;Conditionnel;Présent;ser;él;Ce serait bizarre.;https://audio.tatoeba.org/sentences/spa/6760553.mp3;il serait;sería;1
6760554;Eso sería extraño.;Conditionnel;Présent;ser;él;Ce serait bizarre.;https://audio.tatoeba.org/sentences/spa/6760554.mp3;il serait;sería;1
6760555;Eso sería incómodo.;Conditionnel;Présent;ser;él;Ce serait bizarre.;https://audio.tatoeba.org/sentences/spa/6760555.mp3;il serait;sería;1
6810682;No creo que esto sea necesario.;Subjonctif;Présent;ser;él;Je ne pense pas que cela soit nécessaire.;https://audio.tatoeba.org/sentences/spa/6810682.mp3;qu'il soit;sea;1
6817547;Tom es insensible.;Indicatif;Présent;ser;él;Tom est insensible.;https://audio.tatoeba.org/sentences/spa/6817547.mp3;il est;es;1
6849624;Simplemente no creo que sea necesario.;Subjonctif;Présent;ser;él;Je ne pense pas que ce soit nécessaire.;https://audio.tatoeba.org/sentences/spa/6849624.mp3;qu'il soit;sea;1
6851345;No estoy diciendo que no sea posible.;Subjonctif;Présent;ser;él;Je ne dis pas que ce n'est pas possible.;https://audio.tatoeba.org/sentences/spa/6851345.mp3;qu'il soit;sea;1
6863582;Éste es el que quiero.;Indicatif;Présent;ser;él;C'est celui que je veux.;https://audio.tatoeba.org/sentences/spa/6863582.mp3;il est;es;1
6866627;Aquella señora que lleva un bebé es mi mujer.;Indicatif;Présent;ser;él;La femme là-bas qui tient un bébé est mon épouse.;https://audio.tatoeba.org/sentences/spa/6866627.mp3;il est;es;1
7008626;Sería mejor que no comieses demasiado.;Conditionnel;Présent;ser;él;Vous feriez mieux de ne pas trop manger.;https://audio.tatoeba.org/sentences/spa/7008626.mp3;il serait;sería;1
7038084;La puerta es automática.;Indicatif;Présent;ser;él;La porte est automatique.;https://audio.tatoeba.org/sentences/spa/7038084.mp3;il est;es;1
7151592;Esto es increíble.;Indicatif;Présent;ser;él;C'est incroyable.;https://audio.tatoeba.org/sentences/spa/7151592.mp3;il est;es;1
7153351;Ése es mi problema.;Indicatif;Présent;ser;él;C'est mon problème.;https://audio.tatoeba.org/sentences/spa/7153351.mp3;il est;es;1
7305362;No utilizamos la fuerza a menos que sea necesario.;Subjonctif;Présent;ser;él;On n'utilise pas la force sauf nécessaire.;https://audio.tatoeba.org/sentences/spa/7305362.mp3;qu'il soit;sea;1
7412100;Es mejor que te quedes en cama durante unos días.;Indicatif;Présent;ser;él;Tu devrais rester au lit pendant quelques jours.;https://audio.tatoeba.org/sentences/spa/7412100.mp3;il est;es;1
7415100;Éste es un artículo muy informativo.;Indicatif;Présent;ser;él;C'est un article très informatif.;https://audio.tatoeba.org/sentences/spa/7415100.mp3;il est;es;1
7415105;Éste es nuestro país.;Indicatif;Présent;ser;él;C'est notre pays.;https://audio.tatoeba.org/sentences/spa/7415105.mp3;il est;es;1
7415224;La noticia es de gran trascendencia.;Indicatif;Présent;ser;él;C'est une nouvelle de grande importance.;https://audio.tatoeba.org/sentences/spa/7415224.mp3;il est;es;1
7464460;Es un instrumento multiusos.;Indicatif;Présent;ser;él;C'est un instrument polyvalent.;https://audio.tatoeba.org/sentences/spa/7464460.mp3;il est;es;1
7546557;¿Es esto falso?;Indicatif;Présent;ser;él;Est-ce une imitation ?;https://audio.tatoeba.org/sentences/spa/7546557.mp3;il est;es;1
7682906;Es lo que quiero.;Indicatif;Présent;ser;él;C'est ce que je veux.;https://audio.tatoeba.org/sentences/spa/7682906.mp3;il est;es;1
7904416;Sería mejor que lo hiciésemos antes de las 14:30.;Conditionnel;Présent;ser;él;Nous ferions mieux de faire cela avant 14 h 30.;https://audio.tatoeba.org/sentences/spa/7904416.mp3;il serait;sería;1
